price,area,road_width,floors,bedroom,garage,latitude,longitude,District,distance_to_beach,distance_to_center,distance_to_airport
6.4,105.0,55.0,2.0,2.0,0,16.0296234,108.2201559,1,5.284696248059384,3.5832802575672638,3.175156087403682
2.5,10.0,55.0,1.0,2.0,0,15.9861983,108.2411153,7,9.316455581363693,8.615162792004375,8.463882341289176
5.4,75.0,5.0,1.0,2.0,1,16.0465115,108.2443396,7,2.6337493977642916,2.8981530264335,4.346961923519465
7.0,100.0,11.0,3.0,5.0,0,16.0187869,108.2481757,7,5.699127531877721,5.51117438151667,6.086755057182758
8.5,0.0,6.0,2.0,4.0,0,16.0790647,108.2437279,5,1.0083291252292903,2.9632916757540273,5.036737216558002
2.9,76.0,35.0,2.0,1.0,0,16.0663954,108.2395365,5,0.823091938898463,1.894347050862196,3.9976104783355333
4.85,70.0,7.0,1.0,2.0,1,16.063099,108.2418134,5,0.9154743492505599,2.076416763261268,4.123050812550152
4.1,50.0,4.0,2.0,2.0,1,16.0633931,108.2362933,5,1.2962563713191348,1.4905510053120723,3.5627190743986663
8.9,85.0,8.0,5.0,9.0,1,16.0598717,108.2111398,3,3.914647110454805,1.2309735321736521,0.9684980520299418
10.9,8.0,75.0,5.0,6.0,1,16.0813691,108.2418879,5,1.3109439215654461,2.9925430488267457,5.023343206653077
12.0,113.0,75.0,3.0,6.0,1,16.0751042,108.2073603,3,4.181289322444433,2.1750852324604972,2.3592059292349226
14.5,3.0,75.0,1.0,3.0,0,16.0418324,108.2478355,7,3.150050933735306,3.510987527182164,4.8324435376218995
14.5,160.0,75.0,1.0,4.0,0,16.0418324,108.2478355,7,3.150050933735306,3.510987527182164,4.8324435376218995
7.5,13.0,55.0,4.0,10.0,0,16.0696175,108.1775451,3,7.3371713610877185,4.879078158417425,3.359974860988866
17.8,5.0,75.0,1.0,1.0,0,16.0583956,108.2401646,5,1.4581737970510784,1.9358689529993098,3.8522583833126123
13.8,70.0,10.0,3.0,4.0,0,16.0521384,108.2474796,7,2.009524088797229,2.889532792826042,4.60827946837303
8.3,100.0,7.0,2.0,2.0,0,16.0581073,108.2392177,5,1.5330639371931176,1.8438064419282976,3.7477520863435325
12.3,107.0,55.0,3.0,6.0,0,16.042882,108.2422654,7,3.0564155058129203,2.990054966367243,4.227933460082001
7.0,79.0,55.0,4.0,4.0,0,16.0690147,108.2352154,5,1.1742693867664833,1.5753678877401693,3.6884134781743816
6.5,70.0,55.0,4.0,4.0,0,16.0367186,108.2233307,1,4.439891462951707,2.7913527228103225,2.779250125467169
8.5,76.0,75.0,2.0,3.0,0,16.0754406,108.2318224,5,1.6336128000067245,1.8006209616687905,3.7708492387589687
25.0,90.0,75.0,8.0,14.0,0,16.0491361,108.2468245,7,2.3376798649652066,2.968017301934998,4.5652050952110015
7.8,138.0,10.0,1.0,4.0,0,16.0829454,108.2397317,5,1.5621082345624078,2.9714616819228543,4.9524924099591185
10.3,103.0,75.0,3.0,4.0,0,16.0582788,108.2365184,5,1.67612950377326,1.5590532235328987,3.463817106512111
20.5,155.0,75.0,2.0,4.0,0,16.0582788,108.2365184,5,1.67612950377326,1.5590532235328987,3.463817106512111
15.0,104.0,55.0,3.0,4.0,0,16.0471594,108.2432652,7,2.573327008951689,2.763025948752439,4.220743643122213
23.0,11.0,10.0,4.0,4.0,0,16.0490211,108.2463704,7,2.3493327669764272,2.9315814300721525,4.518477770267397
18.6,100.0,10.0,6.0,16.0,0,16.0424604,108.2435322,7,3.087575257358571,3.1197184175433392,4.371204798955629
9.3,100.0,55.0,2.0,4.0,0,16.0517453,108.2414829,7,2.106861192056807,2.3279954062306967,3.9697822353859866
25.0,18.0,75.0,3.0,2.0,0,16.068177,108.2392192,5,0.7727269391077578,1.923345552465489,4.038320787223358
12.7,87.0,75.0,7.0,4.0,1,16.0697911,108.2343071,5,1.2644890155266761,1.5387507801674434,3.6424549778476134
480.0,4.088,36.0,5.0,3.0,0,16.0292463,108.2088901,2,6.037874131108651,3.896681635398459,2.776801770054108
11.0,108.0,55.0,2.0,3.0,0,16.0592016,108.2131098,3,3.7372507458755715,1.0435422696731602,1.092068558332857
29.0,80.0,33.0,2.0,4.0,1,16.0623112,108.2040839,3,4.582344705192706,1.9651799652408533,0.9238367721733924
5.6,81.0,55.0,2.0,3.0,0,16.0384855,108.2186172,1,4.584060390297578,2.6263690916745905,2.2875211291974096
12.0,58.0,10.0,3.0,4.0,0,16.0756155,108.2177987,1,3.087404445790496,1.5940821661770772,2.7884446607402245
12.2,156.0,75.0,3.0,6.0,0,16.0550085,108.1845513,3,6.799923838367536,4.126492781568162,2.1329739328362556
12.5,96.0,10.0,3.0,4.0,0,16.0508258,108.2163405,1,3.843274811478517,1.3915302294265786,1.3184985962198807
3.99,63.0,5.0,2.0,2.0,0,16.03269,108.2208051,1,4.960919300608457,3.2403052078485257,2.9336735186841283
4.3,78.0,5.0,3.0,3.0,0,16.0577595,108.2145929,1,3.645149272049158,0.958593605581098,1.162942081688391
14.5,195.0,15.0,1.0,3.0,0,16.0563801,108.246888,7,1.5370570808069879,2.68651682404019,4.548287910153688
4.45,94.0,6.0,2.0,3.0,0,16.0583956,108.2401646,5,1.4581737970510784,1.9358689529993098,3.8522583833126123
17.9,5.0,55.0,5.0,17.0,0,16.0633931,108.2362933,5,1.2962563713191348,1.4905510053120723,3.5627190743986663
8.0,95.0,75.0,3.0,3.0,0,16.0356237,108.2104035,2,5.411583708415047,3.183375087196856,2.1276666160551265
5.8,63.0,55.0,4.0,5.0,0,16.0892153,108.218426,1,3.6305980692080024,3.0499788267462344,4.176802459537579
3.5,55.0,5.0,1.0,3.0,0,16.0537352,108.2344303,5,2.2143073443520076,1.5705651262795184,3.2075560137487362
22.5,90.0,75.0,4.0,8.0,0,16.0491361,108.2468245,7,2.3376798649652066,2.968017301934998,4.5652050952110015
15.5,103.0,75.0,3.0,4.0,0,16.0455449,108.2088093,1,4.8383040355009985,2.327283511926009,1.0422762354351205
9.0,90.0,75.0,2.0,3.0,0,16.0659138,108.20244,3,4.6977694928811555,2.185553599812022,1.339124993878466
5.3,100.0,10.0,2.0,3.0,0,16.0432425,108.1749829,2,8.177202180826658,5.483627627594167,3.3698714772225946
8.8,90.0,55.0,1.0,1.0,0,16.0795912,108.2214845,1,2.8308607643695622,1.9572093439356433,3.370179833441241
4.85,78.0,55.0,2.0,3.0,0,16.0428807,108.2199683,1,4.123211325678875,2.1244564118127096,2.064343269171282
16.0,155.0,8.0,3.0,4.0,0,16.0340309,108.2154818,1,5.177764515945633,3.175828119965938,2.502161526291582
3.75,105.0,45.0,2.0,3.0,0,16.0469583,108.1789684,2,7.633268522780868,4.938445856203561,2.8355710389382254
10.8,114.0,75.0,3.0,10.0,0,16.030539,108.2097768,2,5.867812064792909,3.7287526743627244,2.6546933794260825
8.8,104.0,75.0,2.0,3.0,0,16.030079,108.2279142,1,4.8532540445541255,3.572728877914078,3.645754403731309
9.8,169.0,6.0,3.0,5.0,0,16.0597301,108.2380867,5,1.4467938249318828,1.6912223672406885,3.6546573474874413
5.15,54.0,55.0,2.0,2.0,0,16.0884323,108.2171155,1,3.698044792711577,2.9877896986340633,4.04694876975814
54.0,178.0,15.0,3.0,3.0,0,16.0545048,108.2401907,5,1.8541047618790334,2.068891781023705,3.824295605974356
25.5,140.0,75.0,4.0,7.0,0,16.0517207,108.2401221,7,2.148389722043782,2.2031042800583074,3.824635716893859
13.5,111.0,6.0,2.0,4.0,0,16.0517453,108.2414829,7,2.106861192056807,2.3279954062306967,3.9697822353859866
7.4,143.0,55.0,2.0,4.0,0,16.0314545,108.2110096,2,5.704603926481066,3.5874453755810447,2.5884235720674895
14.8,111.0,10.0,3.0,5.0,1,16.0424604,108.2435322,7,3.087575257358571,3.1197184175433392,4.371204798955629
26.0,91.0,15.0,2.0,4.0,1,16.0563801,108.246888,7,1.5370570808069879,2.68651682404019,4.548287910153688
5.9,80.0,6.0,1.0,2.0,0,16.0697434,108.2399567,5,0.6613587850147394,2.063603247454626,4.180463620455603
5.5,5.0,55.0,3.0,3.0,0,16.0464428,108.2424915,7,2.6628742591143255,2.7455049500697597,4.154487091073855
6.1,93.0,55.0,3.0,4.0,0,16.0797779,108.2328641,5,1.7668907923988384,2.2680247345142606,4.170770486882191
10.8,156.0,5.0,4.0,10.0,0,16.0597301,108.2380867,5,1.4467938249318828,1.6912223672406885,3.6546573474874413
13.799,17.0,10.0,3.0,5.0,0,16.0330419,108.218653,1,5.058555127714514,3.222265457827301,2.7697906689970755
16.5,171.0,75.0,1.0,1.0,0,16.0600634,108.2135488,1,3.6624200824915163,0.9740978417928483,1.183773851920297
7.5,9.0,55.0,3.0,4.0,0,16.0418302,108.212555,1,4.773540948523919,2.4630771090032715,1.5987399634081434
23.5,100.0,15.0,1.0,1.0,0,16.0585832,108.2306447,5,2.099302404880668,0.9522409370182795,2.8484446022929317
5.6,67.0,6.0,1.0,2.0,0,16.0540353,108.2344609,5,2.1851089362906797,1.5543367637430623,3.2107303417252133
14.0,100.0,75.0,5.0,12.0,0,16.0615645,108.2409371,5,1.1094092379777232,1.9790285775236478,3.9930668299951315
19.0,50.0,75.0,1.0,3.0,0,16.0558059,108.2394047,5,1.7522606595836827,1.9370424735083314,3.7452314577927424
12.5,103.0,75.0,3.0,9.0,0,16.0502736,108.2354066,7,2.4899159194194187,1.8939202859708522,3.337118528739857
38.0,197.0,10.0,6.0,22.0,0,16.0697434,108.2399567,5,0.6613587850147394,2.063603247454626,4.180463620455603
6.9,86.0,10.0,4.0,5.0,0,16.0829454,108.2397317,5,1.5621082345624078,2.9714616819228543,4.9524924099591185
20.0,18.0,55.0,5.0,4.0,0,16.0667573,108.242661,5,0.534796679449172,2.2280652442715456,4.326005027916442
33.8,8.0,75.0,2.0,4.0,0,16.0558059,108.2394047,5,1.7522606595836827,1.9370424735083314,3.7452314577927424
10.8,0.0,75.0,1.0,3.0,0,16.0248028,108.242173,7,5.0468138081545915,4.618979949095727,5.168093166529199
7.9,85.0,55.0,1.0,2.0,0,16.0567276,108.244559,5,1.5056194307876958,2.435190951519888,4.3020791612563025
19.2,469.0,6.0,2.0,4.0,1,16.0660304,108.182963,3,6.773312620657925,4.24895906914585,2.6589393601271163
13.7,68.0,5.0,2.0,10.0,1,16.0465115,108.2443396,7,2.6337493977642916,2.8981530264335,4.346961923519465
7.0,104.0,75.0,2.0,4.0,0,16.0595939,108.1694443,6,8.288119061337186,5.677126444492488,3.7976955768836875
12.999,94.0,75.0,3.0,4.0,1,16.0577595,108.2145929,1,3.645149272049158,0.958593605581098,1.162942081688391
5.4,80.0,45.0,2.0,3.0,0,16.0641444,108.2200466,1,2.8700009485817524,0.35496654717416093,2.012620154530619
8.5,85.0,8.0,5.0,9.0,0,16.0557495,108.2097934,3,4.204718589455599,1.5167140871030524,0.6041354396199029
2.65,60.0,2.0,1.0,2.0,1,16.0397362,108.219754,1,4.3998493951959485,2.4726524835158625,2.2717989020556852
7.5,100.0,15.0,4.0,7.0,1,16.0534817,108.1772408,2,7.599705115511471,4.926568242239159,2.9126544441035707
6.8,80.0,55.0,4.0,4.0,1,16.0666876,108.2344169,5,1.3123384595685874,1.3849518233462583,3.5011831993796028
4.25,80.0,3.0,1.0,2.0,1,16.063099,108.2418134,5,0.9154743492505599,2.076416763261268,4.123050812550152
6.6,15.0,15.0,2.0,2.0,1,16.059592,108.1752817,6,7.6704198528557725,5.0532511000120355,3.1831171764642296
7.55,74.0,6.0,2.0,2.0,1,16.0563807,108.2414241,5,1.6147758453564802,2.121532549904458,3.964781737995556
2.98,100.0,55.0,1.0,2.0,1,15.9791689,108.2142133,2,10.641515850320783,9.200407036886038,8.343072700001077
4.1,53.0,5.0,1.0,2.0,0,16.0529216,108.2359421,5,2.2049911615735573,1.7547442894734797,3.371226970257967
6.79,8.0,55.0,2.0,2.0,1,16.0567276,108.244559,5,1.5056194307876958,2.435190951519888,4.3020791612563025
2.98,86.0,3.0,2.0,2.0,1,16.0600634,108.2135488,1,3.6624200824915163,0.9740978417928483,1.183773851920297
2.8,60.0,4.0,2.0,3.0,1,16.0577595,108.2145929,1,3.645149272049158,0.958593605581098,1.162942081688391
10.65,10.0,5.0,3.0,3.0,1,16.0371262,108.2200424,1,4.606465365973119,2.756661886617066,2.501278039778411
11.3,75.0,6.0,6.0,8.0,0,16.0744881,108.240229,5,0.785265273049594,2.356299563926736,4.450467720118999
27.5,31.0,10.0,2.0,17.0,0,16.0427332,108.2428481,7,3.064995127338544,3.046060321209705,4.29238451399753
8.0,85.0,7.0,1.0,2.0,0,16.0820251,108.2300262,5,2.159005307926612,2.3671373009641825,4.138071269571249
31.0,10.0,75.0,6.0,24.0,0,16.0806653,108.1645178,6,8.806227843451316,6.535657773261828,5.194937499619187
25.1,106.0,33.0,4.0,4.0,0,16.0598366,108.2109052,3,3.9397861996860066,1.2563618736770668,0.94744508256876
5.5,90.0,10.0,1.0,2.0,0,16.0166901,108.2085494,2,7.1615944063034656,5.222281783286879,4.148605591530331
8.9,80.0,33.0,4.0,5.0,0,16.0839273,108.2377245,5,1.7597650429681715,2.932316548115397,4.864214384921449
2.7,85.0,3.0,2.0,2.0,1,16.0651121,108.2111701,3,3.782082330552461,1.2568563553542682,1.4269846288647623
3.55,70.0,6.0,3.0,3.0,1,16.0868495,108.1528967,6,10.141457510556824,7.935919737412547,6.608419343098741
18.6,413.0,5.0,1.0,1.0,1,16.042668,108.245483,7,3.0529536097795353,3.2588032253244843,4.5649537820239745
4.9,113.0,75.0,3.0,4.0,1,16.047518,108.1762504,2,7.887651493089931,5.193991186742518,3.1014860107355133
18.0,15.0,33.0,3.0,5.0,1,16.0829842,108.222509,1,2.892254045683237,2.329983619341504,3.746937915704539
12.0,95.0,10.0,3.0,5.0,1,16.0454541,108.2183326,1,4.045607712022991,1.875454918161779,1.7587436374381265
7.85,94.0,75.0,4.0,6.0,1,16.0538921,108.2354947,5,2.137325747770555,1.6554696344062192,3.321357212027817
4.4,66.0,4.0,3.0,4.0,1,16.0613782,108.2454764,5,0.9841260763304112,2.465083902335441,4.465250601562181
5.6,7.0,6.0,3.0,3.0,1,16.0384049,108.2497142,7,3.5449308853808468,3.9103412980717733,5.140284491390443
4.4,65.0,4.0,4.0,4.0,0,16.0577595,108.2145929,1,3.645149272049158,0.958593605581098,1.162942081688391
5.9,55.0,75.0,3.0,3.0,1,16.0582788,108.2365184,5,1.67612950377326,1.5590532235328987,3.463817106512111
10.799,100.0,48.0,3.0,4.0,1,16.0435639,108.2414405,7,2.9951351087841576,2.8742648657217846,4.121818509423343
5.2,60.0,55.0,2.0,2.0,1,16.0639385,108.2315717,5,1.7057162942476665,1.0015036493059777,3.104090237706362
7.499,75.0,75.0,3.0,4.0,1,16.0663954,108.2395365,5,0.823091938898463,1.894347050862196,3.9976104783355333
6.999,10.0,75.0,2.0,3.0,1,16.0820251,108.2300262,5,2.159005307926612,2.3671373009641825,4.138071269571249
11.499,70.0,55.0,4.0,3.0,1,16.0488103,108.2434485,7,2.3896036495783526,2.6754931730284817,4.211391855643559
5.3,115.0,55.0,2.0,4.0,1,16.0147685,108.2519483,7,6.17118008682525,6.099422928808329,6.68207985514112
6.399,100.0,30.0,2.0,3.0,1,16.0435195,108.2374131,7,3.1010894863015603,2.59137287603212,3.711497380038814
8.499,100.0,55.0,2.0,3.0,1,16.0521384,108.2474796,7,2.009524088797229,2.889532792826042,4.60827946837303
7.999,60.0,75.0,3.0,4.0,1,16.0582788,108.2365184,5,1.67612950377326,1.5590532235328987,3.463817106512111
7.199,90.0,55.0,3.0,4.0,1,16.0395449,108.2446085,7,3.4016273255491076,3.429275791758188,4.583678554787174
4.499,65.0,55.0,2.0,3.0,1,16.0435639,108.2414405,7,2.9951351087841576,2.8742648657217846,4.121818509423343
10.499,80.0,75.0,4.0,5.0,1,16.0585832,108.2306447,5,2.099302404880668,0.9522409370182795,2.8484446022929317
10.2,100.0,75.0,5.0,7.0,1,16.0766319,108.2329889,5,1.5720470758065077,1.979862391863891,3.9508984203921975
6.8,60.0,55.0,4.0,4.0,1,16.0465115,108.2443396,7,2.6337493977642916,2.8981530264335,4.346961923519465
38.999,330.0,75.0,1.0,4.0,1,16.042668,108.245483,7,3.0529536097795353,3.2588032253244843,4.5649537820239745
21.999,90.0,55.0,4.0,5.0,1,16.0504639,108.2474315,7,2.1940385261420587,2.959350298011701,4.615031966410792
3.399,80.0,55.0,3.0,3.0,1,16.0658149,108.2389006,5,0.9147850078873178,1.8124447888356654,3.911804228954648
8.2,160.0,75.0,1.0,8.0,1,16.0908237,108.2385596,5,2.415947308102711,3.6326912767472175,5.472326831244692
8.799,105.0,75.0,2.0,3.0,1,16.0418324,108.2478355,7,3.150050933735306,3.510987527182164,4.8324435376218995
5.9,0.0,75.0,1.0,3.0,1,16.0295883,108.2417432,7,4.523850366370514,4.131830570319508,4.816802621159493
3.95,110.0,35.0,2.0,2.0,1,16.0384049,108.2497142,7,3.5449308853808468,3.9103412980717733,5.140284491390443
21.299,160.0,75.0,7.0,21.0,1,16.0667573,108.242661,5,0.534796679449172,2.2280652442715456,4.326005027916442
9.499,105.0,75.0,1.0,3.0,1,16.0563801,108.246888,7,1.5370570808069879,2.68651682404019,4.548287910153688
8.95,10.0,5.0,2.0,10.0,1,16.0427332,108.2428481,7,3.064995127338544,3.046060321209705,4.29238451399753
3.799,4.0,55.0,2.0,2.0,1,16.0488103,108.2434485,7,2.3896036495783526,2.6754931730284817,4.211391855643559
9.5,105.0,75.0,1.0,2.0,1,16.0583956,108.2401646,5,1.4581737970510784,1.9358689529993098,3.8522583833126123
4.15,90.0,5.0,2.0,3.0,1,16.0633931,108.2362933,5,1.2962563713191348,1.4905510053120723,3.5627190743986663
7.099,15.0,15.0,3.0,4.0,1,16.0899243,108.2356287,5,2.4492600013765453,3.4039554516359667,5.191752328121083
5.399,10.0,55.0,1.0,3.0,1,16.0658149,108.2389006,5,0.9147850078873178,1.8124447888356654,3.911804228954648
6.45,95.0,10.0,3.0,3.0,0,16.0240983,108.2133727,2,6.193470646135874,4.297408703720295,3.4406015106546195
7.3,11.0,6.0,3.0,4.0,1,16.071855,108.1654206,6,8.635901868359744,6.199682253033987,4.621944736710983
6.2,7.0,6.0,2.0,3.0,1,16.0438793,108.2127646,1,4.609899032060899,2.250010083717521,1.427413156267926
9.7,78.0,30.0,5.0,9.0,0,16.020567,108.212513,2,6.569364198160634,4.69886197048919,3.7956312036145623
6.4,80.0,6.0,3.0,4.0,1,16.0329881,108.2177328,1,5.121178554241498,3.242023213984271,2.7221019116697964
16.5,180.0,8.0,3.0,4.0,1,16.0582788,108.2365184,5,1.67612950377326,1.5590532235328987,3.463817106512111
7.9,75.0,8.0,5.0,10.0,0,16.03269,108.2208051,1,4.960919300608457,3.2403052078485257,2.9336735186841283
3.85,105.0,10.0,1.0,2.0,1,16.0709446,108.1464717,6,10.66184213602109,8.190119759726265,6.482450754513103
8.0,100.0,7.0,2.0,4.0,0,16.0517453,108.2414829,7,2.106861192056807,2.3279954062306967,3.9697822353859866
10.5,17.0,15.0,3.0,3.0,1,16.0247258,108.2096501,2,6.372186668213203,4.3385929557735885,3.2835810168733075
5.3,100.0,5.0,2.0,2.0,1,16.0408503,108.2399752,7,3.3190337838691053,2.9932105246738705,4.068761588231148
8.5,10.0,75.0,3.0,3.0,1,16.0803384,108.2154566,1,3.465092224085342,2.170103092507428,3.146333859132301
5.0,16.0,55.0,3.0,2.0,0,16.0558059,108.2394047,5,1.7522606595836827,1.9370424735083314,3.7452314577927424
19.0,0.0,5.0,2.0,2.0,0,16.0660142,108.2416137,5,0.6721103691643998,2.100225695532011,4.193417014846492
16.5,300.0,55.0,3.0,3.0,1,16.1083839,108.2580475,5,4.408743640586845,6.398071053914652,8.314672169306784
7.4,93.0,75.0,3.0,3.0,1,16.0356237,108.2104035,2,5.411583708415047,3.183375087196856,2.1276666160551265
4.95,100.0,55.0,3.0,3.0,1,16.0513987,108.1670952,6,8.708864114300424,6.036263265466646,4.007927061342999
9.7,90.0,55.0,4.0,14.0,1,16.0353736,108.2143518,1,5.142720854980488,3.063560049876978,2.3144022437729825
10.0,100.0,7.0,4.0,5.0,0,16.0340309,108.2154818,1,5.177764515945633,3.175828119965938,2.502161526291582
13.0,17.0,10.0,3.0,5.0,0,16.0421575,108.2174963,1,4.363735793084593,2.251068675989669,1.9120945518149421
6.5,100.0,10.0,3.0,3.0,1,16.0167852,108.2087022,2,7.143710190181341,5.207552899029238,4.139903958909594
7.8,116.0,75.0,3.0,4.0,1,16.0393279,108.2162431,1,4.682571498252512,2.587572044406694,2.053416040484626
8.3,100.0,20.0,3.0,3.0,1,16.0247258,108.2096501,2,6.372186668213203,4.3385929557735885,3.2835810168733075
6.85,70.0,5.0,3.0,3.0,1,16.0327697,108.2155964,1,5.27894652368762,3.3089194366303487,2.631592681670464
6.8,90.0,5.0,3.0,4.0,1,16.0339912,108.2150624,1,5.209675742005658,3.190913652784104,2.4852209846793607
6.2,84.0,5.0,3.0,4.0,1,16.0195782,108.2075814,2,6.9602802737527565,4.94907339488194,3.8204872010640205
4.55,100.0,7.0,3.0,4.0,0,16.0154633,108.2036738,2,7.575173392866625,5.520317385377597,4.261987772478604
8.5,60.0,10.0,2.0,4.0,0,16.0333361,108.2230855,1,4.770663248473901,3.1647905133200513,3.031211981634096
4.79,114.0,75.0,2.0,3.0,1,16.047518,108.1762504,2,7.887651493089931,5.193991186742518,3.1014860107355133
14.3,16.0,10.0,1.0,2.0,0,16.0333361,108.2230855,1,4.770663248473901,3.1647905133200513,3.031211981634096
5.4,70.0,5.0,3.0,3.0,1,16.0347762,108.217907,1,4.951856346258454,3.0436874787732586,2.565819366426875
6.4,64.0,7.0,2.0,3.0,1,16.0347762,108.217907,1,4.951856346258454,3.0436874787732586,2.565819366426875
5.7,99.0,7.0,4.0,3.0,0,16.0172054,108.2084021,2,7.123390529695882,5.172203092533857,4.0902486439309875
10.2,70.0,5.0,5.0,16.0,0,16.0327697,108.2155964,1,5.27894652368762,3.3089194366303487,2.631592681670464
16.0,10.0,75.0,4.0,5.0,0,16.0488103,108.2434485,7,2.3896036495783526,2.6754931730284817,4.211391855643559
7.5,75.0,7.0,4.0,3.0,0,16.0667573,108.242661,5,0.534796679449172,2.2280652442715456,4.326005027916442
4.15,100.0,55.0,2.0,2.0,0,16.0762377,108.169376,6,8.23746335844775,5.894951571179077,4.49005283338691
7.0,85.0,15.0,3.0,3.0,0,16.0805751,108.1606037,6,9.220333994959258,6.931115912698291,5.539245950707871
7.0,89.0,75.0,1.0,2.0,0,16.0436101,108.2189014,1,4.143705713697726,2.0623095423658775,1.9245567024987345
3.55,7.0,55.0,1.0,3.0,0,16.0924565,108.2357973,5,2.693947339927204,3.6678051306529023,5.420613837992546
5.0,88.0,75.0,1.0,3.0,0,16.0820251,108.2300262,5,2.159005307926612,2.3671373009641825,4.138071269571249
11.5,88.0,75.0,3.0,4.0,0,16.068177,108.2392192,5,0.7727269391077578,1.923345552465489,4.038320787223358
4.0,77.0,55.0,1.0,3.0,0,16.0751789,108.1679273,6,8.383559253281398,6.014790604013548,4.559020343044773
4.73,75.0,55.0,2.0,3.0,0,16.0752857,108.1776873,3,7.3426946061969325,5.0119412969993276,3.7104384341028305
3.25,55.0,37.0,2.0,2.0,0,16.0866443,108.2371987,5,2.049745100462667,3.157830833648663,5.034564498919442
3.55,75.0,55.0,2.0,3.0,0,16.0715331,108.1710847,6,8.029298536771844,5.597379292149755,4.065363586561359
3.45,75.0,55.0,1.0,3.0,0,16.0775276,108.1653082,6,8.683404932942745,6.352556028357436,4.933678728443216
4.5,75.0,55.0,2.0,3.0,0,16.0738514,108.1675872,6,8.41166092836451,6.016195217301496,4.516925704483893
3.35,7.0,55.0,1.0,2.0,0,16.0828595,108.1605917,6,9.256277000274428,7.011702515017,5.678679936296321
5.75,85.0,55.0,4.0,3.0,0,16.0661866,108.169521,6,8.207789048949023,5.682509828683276,3.975022926295882
3.75,55.0,37.0,2.0,2.0,0,16.0537352,108.2344303,5,2.2143073443520076,1.5705651262795184,3.2075560137487362
5.95,81.0,55.0,2.0,3.0,0,16.0353736,108.2143518,1,5.142720854980488,3.063560049876978,2.3144022437729825
7.3,16.0,75.0,2.0,5.0,0,16.0720556,108.1787232,3,7.213508112856704,4.8105814453850035,3.4038749635111683
3.39,56.0,37.0,1.0,2.0,0,16.0311345,108.2270147,1,4.786802393467938,3.4425745707507396,3.494785946697685
3.7,7.0,55.0,2.0,2.0,0,16.0931073,108.2313408,5,2.9827112249845955,3.5790507432510568,5.199137070145605
6.2,90.0,75.0,3.0,4.0,0,16.0797779,108.2328641,5,1.7668907923988384,2.2680247345142606,4.170770486882191
3.55,75.0,55.0,2.0,2.0,0,16.0723676,108.1691148,6,8.24213020537007,5.82206446953036,4.29468308784652
7.1,80.0,20.0,2.0,3.0,0,16.0435195,108.2374131,7,3.1010894863015603,2.59137287603212,3.711497380038814
3.35,7.0,55.0,2.0,3.0,0,16.0825294,108.1617944,6,9.123582462094731,6.87818552257818,5.551922147238256
4.45,74.0,55.0,1.0,3.0,0,16.0323191,108.2115145,2,5.597062650033844,3.4791242859966665,2.5121750374219514
5.5,87.0,10.0,1.0,2.0,0,16.0785792,108.1608542,6,9.168955374454558,6.842816901418852,5.401940274238753
10.6,110.0,10.0,2.0,2.0,0,16.071199,108.1942499,3,5.550444413985437,3.18654340833138,2.1971049596813335
9.2,93.0,10.0,3.0,4.0,0,16.071199,108.1942499,3,5.550444413985437,3.18654340833138,2.1971049596813335
14.5,80.0,10.0,2.0,3.0,0,16.0562861,108.217152,1,3.462987950868189,0.8430574193425245,1.382520454243423
3.9,85.0,55.0,1.0,3.0,0,16.0944674,108.2303814,5,3.164749827332511,3.6994547991833606,5.270413341800984
5.15,73.0,55.0,3.0,4.0,0,16.0760749,108.174976,3,7.63884498943279,5.314888129551686,3.991611425678204
5.35,75.0,55.0,2.0,3.0,0,16.0752857,108.1776873,3,7.3426946061969325,5.0119412969993276,3.7104384341028305
4.85,80.0,55.0,2.0,4.0,0,16.0723676,108.1691148,6,8.24213020537007,5.82206446953036,4.29468308784652
10.0,100.0,10.0,2.0,3.0,0,16.0403615,108.2155614,1,4.6506353559144396,2.4977281181312248,1.9183916135222439
23.0,100.0,15.0,1.0,1.0,0,16.0585832,108.2306447,5,2.099302404880668,0.9522409370182795,2.8484446022929317
7.2,76.0,55.0,2.0,2.0,0,16.0690147,108.2352154,5,1.1742693867664833,1.5753678877401693,3.6884134781743816
4.7,97.0,55.0,3.0,3.0,0,16.0732069,108.1728305,6,7.848039779132159,5.45345813122136,3.9977735047817253
3.9,85.0,55.0,2.0,2.0,0,16.0941609,108.2307191,5,3.1168362162177825,3.674986809245991,5.260816360867581
3.6,96.0,55.0,2.0,2.0,0,16.0829214,108.1620827,6,9.099656087497166,6.863643754929523,5.551503798187985
4.95,84.0,55.0,3.0,3.0,0,16.0704092,108.1702857,6,8.113575165565603,5.659407864085674,4.083768374299539
4.15,100.0,55.0,3.0,3.0,0,15.9871345,108.2376446,7,9.242045422542521,8.434988665817384,8.204715359167734
4.8,75.0,55.0,2.0,2.0,0,16.0341801,108.2167838,1,5.0777133708736155,3.1298531604596205,2.5566434972459136
7.6,75.0,7.0,4.0,4.0,0,16.0753885,108.2405825,5,0.8208600487943213,2.446299954752247,4.534310129774483
17.0,111.0,75.0,5.0,8.0,1,16.0473422,108.2438982,7,2.5460394665425348,2.8062396677412185,4.283895984986147
4.15,90.0,4.0,2.0,4.0,0,16.0633931,108.2362933,5,1.2962563713191348,1.4905510053120723,3.5627190743986663
10.5,156.0,4.0,3.0,10.0,0,16.0597301,108.2380867,5,1.4467938249318828,1.6912223672406885,3.6546573474874413
