price,area,road_width,floors,bedroom,loc,garage
4.35,97.0,4.0,2.0,2.0,"Đường 2/9, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",0
3.55,56.0,4.0,1.0,2.0,"Đường Hóa Sơn 1, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",0
4.7,80.0,55.0,2.0,3.0,"Đường Tân Phú 2, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",0
3.9,79.0,6.0,2.0,2.0,"Đường Lê Duẩn, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",0
3.35,56.0,3.0,2.0,2.0,"Đường Ngô Quyền, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",0
21.0,13.0,10.0,5.0,12.0,"Đường Mai Thúc Lân, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",0
8.0,108.0,75.0,4.0,6.0,"Đường Hàn Thuyên, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",0
23.0,115.0,20.0,3.0,5.0,"Đường 2/9, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng",0
12.5,58.0,20.0,3.0,4.0,"Đường 2/9, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng",0
5.5,79.0,3.0,3.0,2.0,"Đường Lê Hồng Phong, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng",0
4.95,100.0,75.0,4.0,3.0,"Đường Bà Bang Nhãn, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",0
2.7,75.0,4.0,2.0,2.0,"Đường Ngô Quyền, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng",0
2.0,10.0,4.0,2.0,2.0,"Đường Cách Mạng Tháng 8, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",0
6.3,10.0,3.0,2.0,4.0,"Đường Chế Lan Viên, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",0
9.5,14.0,55.0,3.0,7.0,"Đường Huy Cận, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1
6.1,95.0,55.0,3.0,4.0,"Đường Thế Lữ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
8.3,78.0,55.0,3.0,4.0,"Đường An Mỹ, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",1
4.4,100.0,10.0,2.0,3.0,"Đường Đô Đốc Lân, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",1
6.0,60.0,55.0,2.0,3.0,"Đường Phạm Tu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
3.35,50.0,5.0,1.0,2.0,"Đường An Nhơn 7, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
4.15,90.0,5.0,2.0,3.0,"Đường Lương Thế Vinh, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
8.5,95.0,75.0,3.0,6.0,"Đường Bùi Thị Xuân, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",1
4.85,100.0,75.0,3.0,3.0,"Đường Trần Kim Xuyến, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",1
7.5,80.0,55.0,1.0,2.0,"Đường Tô Hiến Thành, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
5.5,60.0,5.0,5.0,5.0,"Đường Nguyễn Công Trứ, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1
17.95,100.0,75.0,3.0,5.0,"Đường Hà Bổng, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
7.5,90.0,75.0,1.0,4.0,"Đường Ngô Quang Huy, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
7.8,90.0,5.0,1.0,2.0,"Đường Mỹ Khê 7, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
15.2,160.0,10.0,1.0,2.0,"Đường Chính Hữu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
3.15,60.0,5.0,2.0,3.0,"Đường Nguyễn Công Trứ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
6.7,55.0,10.0,2.0,3.0,"Đường Chính Hữu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
9.5,110.0,75.0,1.0,2.0,"Đường Đặng Vũ Hỷ, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1
3.75,96.0,4.0,2.0,3.0,"Đường Đặng Vũ Hỷ, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",0
3.6,50.0,5.0,3.0,5.0,"Đường Đinh Thị Hòa, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
9.0,160.0,6.0,1.0,1.0,"Đường Thủ Khoa Huân, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
6.5,100.0,55.0,3.0,2.0,"Đường Nguyễn Văn Thoại, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
6.5,80.0,55.0,1.0,4.0,"Đường Nguyễn Đình, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
7.7,100.0,30.0,3.0,3.0,"Đường An Dương Vương, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
7.8,100.0,11.0,3.0,4.0,"Đường Đoàn Khuê, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1
9.0,85.0,75.0,3.0,5.0,"Đường Lê Tấn Toán, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
8.5,95.0,55.0,2.0,3.0,"Đường An Thượng 29, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1
7.9,115.0,10.0,1.0,1.0,"Đường Bùi Tá Hán, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1
4.45,70.0,4.0,3.0,3.0,"Đường Lâm Hoành, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",0
6.0,60.0,6.0,2.0,3.0,"Đường Phạm Tu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
4.85,60.0,5.0,3.0,3.0,"Đường Nguyễn Công Trứ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
11.8,96.0,10.0,2.0,3.0,"Đường Trần Quang Diệu, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",1
10.2,191.0,10.0,1.0,3.0,"Đường Chính Hữu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
3.9,58.0,55.0,1.0,3.0,"Đường An Nhơn 10, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
9.0,100.0,33.0,3.0,4.0,"Đường An Dương Vương, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
9.5,150.0,6.0,2.0,9.0,"Đường Nguyễn Duy Hiệu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
7.4,70.0,55.0,3.0,4.0,"Đường Phạm Tu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
5.55,56.0,55.0,2.0,3.0,"Đường Phạm Tu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
5.7,87.0,55.0,2.0,3.0,"Đường Mỹ An 16, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
4.5,65.0,5.0,1.0,2.0,"Đường Võ Văn Kiệt, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
11.5,130.0,10.0,2.0,3.0,"Đường Nguyễn Công Trứ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
9.2,110.0,75.0,3.0,5.0,"Đường Phạm Cự Lượng, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
3.85,55.0,5.0,2.0,3.0,"Đường An Trung 16, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",1
6.1,10.0,55.0,2.0,3.0,"Đường Mỹ An 25, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
15.0,100.0,35.0,3.0,6.0,"Đường Chính Hữu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
8.0,105.0,5.0,2.0,3.0,"Đường Nguyễn Duy Hiệu, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1
8.0,85.0,6.0,1.0,3.0,"Đường Thạch Lam, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",0
8.9,100.0,75.0,2.0,4.0,"Đường Bùi Thị Xuân, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",1
14.5,195.0,6.0,1.0,4.0,"Đường Nguyễn Văn Thoại, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
5.9,65.0,10.0,1.0,3.0,"Đường Nguyễn Thế Lộc, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
5.9,140.0,55.0,2.0,4.0,"Đường Phạm Quang Ảnh, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1
14.0,106.0,75.0,3.0,4.0,"Đường Phạm Cự Lượng, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
20.0,8.0,75.0,2.0,5.0,"Đường Phạm Cự Lượng, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
14.5,180.0,55.0,1.0,3.0,"Đường Thủ Khoa Huân, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
39.5,730.0,75.0,2.0,10.0,"Đường Đặng Vũ Hỷ, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
7.4,150.0,6.0,1.0,2.0,"Đường Lê Hữu Trác, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
38.0,0.0,11.0,6.0,22.0,"Đường Chính Hữu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
5.8,93.0,75.0,2.0,3.0,"Đường Phó Đức Chính, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
4.45,8.0,6.0,1.0,4.0,"Đường Nguyễn Công Trứ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
3.4,70.0,4.0,2.0,2.0,"Đường Nguyễn Công Trứ, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",0
8.2,80.0,55.0,3.0,3.0,"Đường An Mỹ, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",0
8.2,66.0,75.0,4.0,3.0,"Đường Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
7.0,110.0,10.0,3.0,3.0,"Đường Lý Nhật Quang., Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",0
11.5,60.0,75.0,5.0,9.0,"Đường Đỗ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
17.0,15.0,40.0,7.0,21.0,"Đường Nguyễn Tất Thành, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",0
13.0,11.0,15.0,5.0,7.0,"Đường Phạm Văn Đồng, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
28.5,15.0,15.0,4.0,4.0,"Đường Hồ Nghinh, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",0
8.0,50.0,75.0,4.0,3.0,"Đường Huỳnh Thúc Kháng, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng",0
6.8,140.0,55.0,1.0,3.0,"Đường Phạm Quang Ảnh, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",0
10.4,100.0,55.0,2.0,3.0,"Đường Nguyễn Xuân Khoát, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",0
6.7,90.0,75.0,3.0,3.0,"Đường Lê Văn Thứ, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",0
69.0,170.0,30.0,3.0,2.0,"Đường Bạch Đằng, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng",0
3.68,5.0,3.0,4.0,4.0,"Đường Trưng Nữ Vương, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng",0
16.5,130.0,75.0,3.0,3.0,"Đường Phạm Hữu Kính, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
5.48,85.0,55.0,3.0,4.0,"Đường Nguyễn Khánh Toàn, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",1
8.0,133.0,55.0,2.0,3.0,"Đường Nguyễn Thị Định, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
3.3,76.0,3.0,3.0,3.0,"Đường Đinh Thị Hòa, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
8.3,100.0,75.0,3.0,4.0,"Đường Nguyễn Sơn, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",0
33.0,15.0,15.0,3.0,3.0,"Đường Trần Hưng Đạo, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",0
5.5,15.0,75.0,4.0,4.0,"Đường Nguyễn Đình Chiểu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1
6.9,110.0,55.0,2.0,3.0,"Đường Phạm Quang Ảnh, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1
8.7,77.0,55.0,3.0,4.0,"Đường Bình Minh 1, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng",0
5.8,70.0,55.0,3.0,3.0,"Đường Tiên Sơn 17, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1
14.0,11.0,40.0,4.0,4.0,"Đường Ngô Quyền, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",1
6.95,56.0,75.0,3.0,3.0,"Đường Phạm Cự Lượng, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
5.35,100.0,55.0,2.0,3.0,"Đường Mỹ An 25, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
4.6,83.0,75.0,3.0,3.0,"Đường Nguyễn Đình Chiểu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1
4.2,145.0,75.0,2.0,2.0,"Đường Nguyễn Đình Chiểu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1
3.9,50.0,35.0,3.0,4.0,"Đường Trưng Nữ Vương, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng",1
7.0,110.0,55.0,2.0,3.0,"Đường Tiên Sơn 15, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1
6.7,76.0,55.0,3.0,3.0,"Đường Phạm Quang Ảnh, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1
11.5,110.0,5.0,2.0,3.0,"Đường An Thượng 14, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",0
3.75,56.0,4.0,4.0,4.0,"Đường Lê Độ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",1
3.55,80.0,5.0,2.0,3.0,"Đường Lương Thế Vinh, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
6.3,70.0,75.0,1.0,2.0,"Đường Lâm Hoành, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
8.8,100.0,75.0,2.0,3.0,"Đường Trần Văn Dư, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1
10.0,150.0,5.0,2.0,9.0,"Đường Lê Hữu Trác, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
2.75,85.0,3.0,2.0,2.0,"Đường Hùng Vương, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",0
3.4,70.0,6.0,2.0,3.0,"Đường Tôn Đản, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng",1
2.5,51.0,25.0,2.0,3.0,"Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng",1
5.95,100.0,10.0,3.0,4.0,"Đường Lương Định Của, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1
5.9,73.0,75.0,4.0,7.0,"Đường Đông Lợi 4, Phường An Khê, Quận Thanh Khê, Đà Nẵng",1
9.0,100.0,55.0,2.0,3.0,"Đường Nguyễn Bá Học, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng",0
19.0,159.0,75.0,3.0,4.0,"Đường Thanh Thủy, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",1
7.75,100.0,75.0,4.0,4.0,"Đường Đa Mặn 6, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1
6.95,86.0,55.0,2.0,2.0,"Đường Tô Hiến Thành, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
12.2,66.0,5.0,1.0,3.0,"Đường Lâm Hoành, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",0
3.8,85.0,55.0,3.0,4.0,"Đường Nguyễn Đỗ Cung, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1
6.2,100.0,75.0,3.0,3.0,"Đường Giang Châu 2, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1
5.9,97.0,10.0,1.0,3.0,"Đường Dương Thị Xuân Quý, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",0
6.7,67.0,37.0,2.0,3.0,"Đường An Thượng 15, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1
7.0,30.0,75.0,2.0,3.0,"Đường Nguyễn Trung Trực, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
4.45,100.0,75.0,2.0,3.0,"Đường Thanh Lương 19, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",1
4.3,90.0,55.0,2.0,3.0,"Đường Nguyễn Hữu Hào, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1
22.0,105.0,75.0,8.0,4.0,"Đường An Đồn, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
11.9,110.0,10.0,1.0,1.0,"Đường Chính Hữu, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",0
11.9,100.0,10.0,1.0,1.0,"Đường Chính Hữu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
32.0,140.0,15.0,6.0,10.0,"Đường Võ Nguyên Giáp, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",0
8.5,9.0,15.0,3.0,3.0,"Đường Trần Hưng Đạo, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
6.95,8.0,5.0,3.0,4.0,"Đường Đặng Thùy Trâm, Phường Hòa Cường, Quận Hải Châu, Đà Nẵng",1
3.25,65.0,3.0,2.0,3.0,"Đường Chính Hữu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
4.5,80.0,5.0,2.0,3.0,"Đường Võ Văn Kiệt, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
6.4,100.0,30.0,2.0,3.0,"Đường An Dương Vương, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1
9.0,130.0,6.0,2.0,3.0,"Đường Nguyễn Thiện Kế, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
8.4,101.0,55.0,1.0,3.0,"Đường Nguyễn Thiện Kế, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
7.5,150.0,6.0,1.0,3.0,"Đường Chính Hữu, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
6.7,95.0,6.0,3.0,3.0,"Đường Nguyễn Văn Thoại, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
5.8,130.0,75.0,2.0,4.0,"Đường Đông Thạnh 2, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",1
6.3,85.0,55.0,2.0,2.0,"Đường Nguyễn Sơn Hà, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",1
5.4,150.0,75.0,1.0,1.0,"Đường Phạm Vinh, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",1
5.4,137.0,5.0,3.0,4.0,"Đường Nguyễn Phước Nguyên, Phường An Khê, Quận Thanh Khê, Đà Nẵng",1
9.0,85.0,75.0,3.0,4.0,"Đường Lê Tấn Toán, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
13.9,10.0,55.0,5.0,11.0,"Đường Thạch Lam, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
7.1,15.0,10.0,3.0,4.0,"Đường Khúc Hạo, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",1
9.6,95.0,6.0,3.0,4.0,"Đường Thạch Lam, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
9.2,153.0,55.0,3.0,7.0,"Đường Phạm Quang Ảnh, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
9.5,115.0,15.0,2.0,4.0,"Đường Nguyễn Thị Định, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
7.6,70.0,75.0,4.0,5.0,"Đường Hoàng Sĩ Khải, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
6.0,130.0,55.0,2.0,3.0,"Đường Nại Hiên Đông 11, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",1
6.45,75.0,55.0,2.0,3.0,"Đường Dương Trí Trạch, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
3.9,9.0,4.0,2.0,3.0,"Đường Nguyễn Công Trứ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
9.95,8.0,18.0,1.0,2.0,"Đường Nguyễn Thị Định, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
7.85,100.0,10.0,3.0,4.0,"Đường Trương Định, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",1
7.15,115.0,75.0,1.0,3.0,"Đường Nguyễn Trọng Nghĩa, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",1
8.1,110.0,55.0,4.0,20.0,"Đường Trần Khát Chân, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",1
6.45,90.0,55.0,3.0,4.0,"Đường Lưu Hữu Phước, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
7.0,90.0,55.0,2.0,3.0,"Đường An Nhơn 10, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
7.8,10.0,30.0,3.0,5.0,"Đường Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
8.2,175.0,55.0,3.0,4.0,"Đường Tân Thái 3, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",1
8.1,93.0,75.0,1.0,3.0,"Đường Phan Huy Ích, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",1
8.8,85.0,55.0,3.0,3.0,"Đường Hà Đặc, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
9.5,103.0,75.0,2.0,2.0,"Đường Đặng Vũ Hỷ, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
10.0,117.0,75.0,3.0,34.0,"Đường Phan Bôi, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1
16.5,130.0,75.0,3.0,3.0,"Đường Phạm Hữu Kính, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",0
4.25,73.0,55.0,2.0,2.0,"Đường An Hải 9, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
12.5,90.0,10.0,4.0,5.0,"Đường Dương Tự Minh, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",0
5.0,9.0,55.0,1.0,2.0,"Đường An Hải 6, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
6.666,90.0,75.0,3.0,3.0,"Đường Lê Văn Thứ, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",1
15.5,90.0,10.0,5.0,10.0,"Đường Dương Tự Minh, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",0
7.2,7.0,55.0,2.0,3.0,"Đường Thủ Khoa Huân, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",0
20.5,105.0,15.0,8.0,9.0,"Đường Trần Hưng Đạo, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",1
5.65,75.0,55.0,3.0,3.0,"Đường 30/4, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",0
5.876,94.0,55.0,3.0,3.0,"Đường Phạm Văn Đồng, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
6.9,90.0,10.0,3.0,4.0,"Đường Khúc Hạo, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",0
9.0,9.0,15.0,3.0,3.0,"Đường Nguyễn Thị Định, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
12.5,11.0,15.0,5.0,7.0,"Đường Phạm Văn Đồng, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1
8.8,110.0,5.0,2.0,3.0,"Đường Hóa Sơn 6, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1
6.75,68.0,5.0,2.0,3.0,"Đường An Thượng 15, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
5.99,90.0,4.0,1.0,2.0,"Đường Võ Nguyên Giáp, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
7.99,85.0,5.0,2.0,3.0,"Đường Thạch Lam, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",1
10.5,100.0,75.0,2.0,3.0,"Đường Phan Thúc Duyện, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
7.99,94.0,75.0,3.0,6.0,"Đường Bùi Thị Xuân, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",1
18.99,144.0,11.0,2.0,3.0,"Đường Bà Huyện Thanh Quan, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
7.2,150.0,55.0,2.0,3.0,"Đường Nguyễn Duy Hiệu, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1
2.0,50.0,2.0,2.0,2.0,"Đường Điện Biên Phủ, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",0
2.1,65.0,25.0,2.0,2.0,"Đường Hà Khê, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",0
17.3,110.0,5.0,4.0,12.0,"Đường Trần Khánh Dư, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1
5.15,74.0,55.0,3.0,3.0,"Đường Phan Phú Tiên, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",1
10.0,811.0,15.0,2.0,2.0,"Quốc Lộ 14B, Xã Hòa Khương, Huyện Hòa Vang, Đà Nẵng",1
5.45,10.0,75.0,1.0,3.0,"Đường Nguyễn Dữ, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",1
11.9,10.0,75.0,2.0,6.0,"Đường Nguyễn Phong Sắc, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1
5.4,5.0,55.0,3.0,4.0,"Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",1
5.4,10.0,75.0,1.0,3.0,"Đường Nguyễn Đăng Đạo, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",1
16.7,15.0,20.0,2.0,3.0,"Đường Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1
9.5,156.0,6.0,1.0,3.0,"Đường Thủ Khoa Huân, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",1
9.3,135.0,75.0,2.0,4.0,"Đường Nguyễn Trác, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",1
7.8,110.0,75.0,2.0,4.0,"Đường Ngô Huy Diễn, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",1
